"Year","Measure","value.Q","value.HEC","diff","mean","pdiff"
1985,"Q001-pp",0.142857142857143,0.1224,0.020457142857143,0.132628571428571,0.154243860404999
1985,"Q003-avg",3.617,3.617,0,3.617,0
1985,"Q003-pp",0.142857142857143,0.1429,-4.28571428570113e-05,0.142878571428571,0.000299955006748066
1985,"Q007-avg",3.717,3.717,0,3.717,0
1985,"Q007-pp",0.142857142857143,0.1224,0.020457142857143,0.132628571428571,0.154243860404999
1985,"Q015-avg",3.745,3.745,0,3.745,0
1985,"Q015-pp",0.102040816326531,0.0816,0.020440816326531,0.0918204081632655,0.222617354196305
1985,"Q030-avg",3.881,3.881,0,3.881,0
1985,"Q030-pp",0.102040816326531,0.0816,0.020440816326531,0.0918204081632655,0.222617354196305
1985,"Q060-avg",4.19,4.19,0,4.19,0
1985,"Q060-pp",0.102040816326531,0.0816,0.020440816326531,0.0918204081632655,0.222617354196305
1985,"Q090-avg",5.033,5.033,0,5.033,0
1985,"Q090-pp",0.183673469387755,0.1429,0.040773469387755,0.163286734693877,0.249704726254679
1986,"Q001-avg",3.66,3.45,0.21,3.555,0.0590717299578059
1986,"Q001-pp",0.204081632653061,0.1429,0.061181632653061,0.173490816326531,0.352650554931449
1986,"Q003-avg",3.78,3.49,0.29,3.635,0.0797799174690508
1986,"Q003-pp",0.183673469387755,0.102,0.081673469387755,0.142836734693878,0.571795970852979
1986,"Q007-avg",3.874,3.68,0.194,3.777,0.0513635160180037
1986,"Q007-pp",0.163265306122449,0.0816,0.081665306122449,0.122432653061225,0.667022269635951
1986,"Q015-avg",3.97,3.97,0,3.97,0
1986,"Q015-pp",0.122448979591837,0.102,0.020448979591837,0.112224489795918,0.182214948172397
1986,"Q030-avg",4.174,4.174,0,4.174,0
1986,"Q030-pp",0.163265306122449,0.1224,0.040865306122449,0.142832653061225,0.286106189632508
1986,"Q060-avg",4.975,5.292,-0.317,5.1335,0.0617512418427974
1986,"Q060-pp",0.224489795918367,0.3469,-0.122410204081633,0.285694897959184,0.42846478868209
1986,"Q090-avg",5.054,5.35,-0.295999999999999,5.202,0.0569011918492886
1986,"Q090-pp",0.204081632653061,0.2449,-0.040818367346939,0.224490816326531,0.181826446243427
1987,"Q001-avg",3.45,3.6,-0.15,3.525,0.0425531914893617
1987,"Q001-pp",0.163265306122449,0.2041,-0.040834693877551,0.183682653061224,0.222311106666889
1987,"Q003-avg",3.49,3.733,-0.243,3.6115,0.0672850616087498
1987,"Q003-pp",0.122448979591837,0.1633,-0.040851020408163,0.142874489795918,0.285922423705691
1987,"Q007-avg",3.68,3.969,-0.289,3.8245,0.0755654333899855
1987,"Q007-pp",0.102040816326531,0.1633,-0.061259183673469,0.132670408163265,0.461739618665248
1987,"Q015-avg",4.103,4.223,-0.12,4.163,0.0288253663223637
1987,"Q015-pp",0.183673469387755,0.1633,0.020373469387755,0.173486734693877,0.117435315292
1987,"Q030-avg",4.816,4.336,0.48,4.576,0.104895104895105
1987,"Q030-pp",0.326530612244898,0.1837,0.142830612244898,0.255115306122449,0.55986688692188
1987,"Q060-avg",4.865,4.42,0.445,4.6425,0.0958535271943996
1987,"Q060-pp",0.204081632653061,0.1224,0.081681632653061,0.163240816326531,0.500375056258438
1987,"Q090-avg",5.35,4.652,0.698,5.001,0.139572085582883
1987,"Q090-pp",0.306122448979592,0.102,0.204122448979592,0.204061224489796,1.000300030003
1988,"Q001-avg",3.8,4.14,-0.34,3.97,0.0856423173803526
1988,"Q001-pp",0.244897959183673,0.3469,-0.102002040816327,0.295898979591836,0.344719136771032
1988,"Q003-avg",3.883,4.417,-0.534,4.15,0.128674698795181
1988,"Q003-pp",0.224489795918367,0.3469,-0.122410204081633,0.285694897959184,0.42846478868209
1988,"Q007-avg",3.969,4.53,-0.561,4.2495,0.132015531238969
1988,"Q007-pp",0.204081632653061,0.3265,-0.122418367346939,0.265290816326531,0.461449699021098
1988,"Q015-avg",4.223,4.671,-0.448,4.447,0.100742073307848
1988,"Q015-pp",0.224489795918367,0.3265,-0.102010204081633,0.275494897959184,0.370279830360947
1988,"Q030-avg",4.336,4.765,-0.428999999999999,4.5505,0.094275354356664
1988,"Q030-pp",0.224489795918367,0.2653,-0.040810204081633,0.244894897959184,0.16664374971354
1988,"Q060-avg",4.42,5.053,-0.633,4.7365,0.133642985326718
1988,"Q060-pp",0.163265306122449,0.2245,-0.061234693877551,0.193882653061224,0.31583379384753
1988,"Q090-avg",4.652,5.284,-0.632,4.968,0.127214170692431
1988,"Q090-pp",0.122448979591837,0.2041,-0.081651020408163,0.163274489795918,0.500084370254171
1989,"Q001-avg",4.97,4.08,0.89,4.525,0.196685082872928
1989,"Q001-pp",0.775510204081633,0.2857,0.489810204081633,0.530605102040816,0.923116272719056
1989,"Q003-avg",5.1,4.12,0.98,4.61,0.212581344902386
1989,"Q003-pp",0.816326530612245,0.2857,0.530626530612245,0.551013265306122,0.963001372240011
1989,"Q007-avg",5.237,4.369,0.868,4.803,0.1807203830939
1989,"Q007-pp",0.795918367346939,0.3061,0.489818367346939,0.55100918367347,0.888947737824289
1989,"Q015-avg",5.323,5.048,0.275,5.1855,0.0530324944556938
1989,"Q015-pp",0.775510204081633,0.4694,0.306110204081633,0.622455102040816,0.491778769389154
1989,"Q030-avg",5.472,5.354,0.118,5.413,0.0217993718825051
1989,"Q030-pp",0.714285714285714,0.551,0.163285714285714,0.632642857142857,0.258100937111888
1989,"Q060-avg",5.6,5.581,0.0189999999999992,5.5905,0.00339862266344678
1989,"Q060-pp",0.63265306122449,0.5306,0.10205306122449,0.581626530612245,0.175461496085924
1989,"Q090-avg",5.705,5.592,0.113,5.6485,0.0200053111445517
1989,"Q090-pp",0.489795918367347,0.3673,0.122495918367347,0.428547959183673,0.28583946263724
1990,"Q001-avg",4.08,4.89,-0.81,4.485,0.180602006688963
1990,"Q001-pp",0.306122448979592,0.6122,-0.306077551020408,0.459161224489796,0.666601478294494
1990,"Q003-avg",4.12,4.967,-0.847,4.5435,0.186420160669088
1990,"Q003-pp",0.326530612244898,0.5918,-0.265269387755102,0.459165306122449,0.577720886613242
1990,"Q007-avg",4.369,5.246,-0.877000000000001,4.8075,0.182423296931877
1990,"Q007-pp",0.36734693877551,0.6531,-0.28575306122449,0.510223469387755,0.56005471792072
1990,"Q015-avg",5.048,5.265,-0.217,5.1565,0.0420828081062736
1990,"Q015-pp",0.591836734693878,0.6531,-0.061263265306122,0.622468367346939,0.098419885282261
1990,"Q030-avg",5.354,5.36,-0.00600000000000023,5.357,0.00112002986746317
1990,"Q030-pp",0.653061224489796,0.5918,0.061261224489796,0.622430612244898,0.098422576403894
1990,"Q060-avg",5.532,5.532,0,5.532,0
1990,"Q060-pp",0.551020408163265,0.4694,0.081620408163265,0.510210204081633,0.159974080311036
1990,"Q090-avg",5.592,6.213,-0.621,5.9025,0.105209656925032
1990,"Q090-pp",0.469387755102041,0.5102,-0.040812244897959,0.48979387755102,0.0833253471889462
1991,"Q001-avg",4.61,4.61,0,4.61,0
1991,"Q001-pp",0.571428571428571,0.4694,0.102028571428571,0.520414285714285,0.19605259545966
1991,"Q003-avg",4.707,4.707,0,4.707,0
1991,"Q003-pp",0.63265306122449,0.5102,0.12245306122449,0.571426530612245,0.214293622477224
1991,"Q007-avg",4.766,4.766,0,4.766,0
1991,"Q007-pp",0.530612244897959,0.4286,0.102012244897959,0.479606122448979,0.212700047232635
1991,"Q015-avg",4.893,4.893,0,4.893,0
1991,"Q015-pp",0.489795918367347,0.4082,0.081595918367347,0.448997959183673,0.181728929271075
1991,"Q030-avg",4.999,4.999,0,4.999,0
1991,"Q030-pp",0.428571428571429,0.3469,0.081671428571429,0.387735714285715,0.210636847631856
1991,"Q060-avg",5.223,5.223,0,5.223,0
1991,"Q060-pp",0.428571428571429,0.3061,0.122471428571429,0.367335714285714,0.333404631808195
1991,"Q090-avg",5.921,5.921,0,5.921,0
1991,"Q090-pp",0.551020408163265,0.4082,0.142820408163265,0.479610204081633,0.297784340174206
1992,"Q001-avg",3.74,3.74,0,3.74,0
1992,"Q001-pp",0.224489795918367,0.2245,-1.02040816329918e-05,0.224494897959184,4.54535124216812e-05
1992,"Q003-avg",3.79,3.79,0,3.79,0
1992,"Q003-pp",0.204081632653061,0.2041,-1.83673469389967e-05,0.204090816326531,8.99959501833254e-05
1992,"Q007-avg",4.003,4.003,0,4.003,0
1992,"Q007-pp",0.224489795918367,0.1837,0.040789795918367,0.204094897959184,0.199857009294394
1992,"Q015-avg",4.232,4.232,0,4.232,0
1992,"Q015-pp",0.26530612244898,0.2041,0.06120612244898,0.23470306122449,0.260781099870007
1992,"Q030-avg",4.304,4.304,0,4.304,0
1992,"Q030-pp",0.204081632653061,0.1633,0.040781632653061,0.183690816326531,0.222012365498813
1992,"Q060-avg",4.54,4.54,0,4.54,0
1992,"Q060-pp",0.183673469387755,0.1633,0.020373469387755,0.173486734693877,0.117435315292
1992,"Q090-avg",5.453,5.453,0,5.453,0
1992,"Q090-pp",0.36734693877551,0.2857,0.08164693877551,0.326523469387755,0.250049219826683
1993,"Q001-avg",5.03,4.89,0.140000000000001,4.96,0.028225806451613
1993,"Q001-pp",0.816326530612245,0.6327,0.183626530612245,0.724513265306123,0.253448127736707
1993,"Q003-avg",5.06,5.06,0,5.06,0
1993,"Q003-pp",0.795918367346939,0.6735,0.122418367346939,0.734709183673469,0.166621528718152
1993,"Q007-avg",5.09,5.09,0,5.09,0
1993,"Q007-pp",0.755102040816326,0.6122,0.142902040816326,0.683651020408163,0.209027759120448
1993,"Q015-avg",5.122,5.122,0,5.122,0
1993,"Q015-pp",0.693877551020408,0.5714,0.122477551020408,0.632638775510204,0.193597919953031
1993,"Q030-avg",5.202,5.202,0,5.202,0
1993,"Q030-pp",0.530612244897959,0.4286,0.102012244897959,0.479606122448979,0.212700047232635
1993,"Q060-avg",5.048,5.413,-0.365,5.2305,0.0697830035369468
1993,"Q060-pp",0.306122448979592,0.449,-0.142877551020408,0.377561224489796,0.378422204805275
1993,"Q090-avg",5.469,5.905,-0.436,5.687,0.0766660805345525
1993,"Q090-pp",0.387755102040816,0.3878,-4.48979591840537e-05,0.387777551020408,0.000115782770472164
1994,"Q001-avg",4.8,4.8,0,4.8,0
1994,"Q001-pp",0.714285714285714,0.5918,0.122485714285714,0.653042857142857,0.187561525167895
1994,"Q003-avg",4.88,4.88,0,4.88,0
1994,"Q003-pp",0.693877551020408,0.5714,0.122477551020408,0.632638775510204,0.193597919953031
1994,"Q007-avg",5.037,5.037,0,5.037,0
1994,"Q007-pp",0.714285714285714,0.5714,0.142885714285714,0.642842857142857,0.222271606035689
1994,"Q015-avg",5.093,5.093,0,5.093,0
1994,"Q015-pp",0.653061224489796,0.5306,0.122461224489796,0.591830612244898,0.206919381924641
1994,"Q030-avg",5.298,5.298,0,5.298,0
1994,"Q030-pp",0.63265306122449,0.5306,0.10205306122449,0.581626530612245,0.175461496085924
1994,"Q060-avg",5.362,5.346,0.016,5.354,0.00298841987299216
1994,"Q060-pp",0.489795918367347,0.4082,0.081595918367347,0.448997959183673,0.181728929271075
1994,"Q090-avg",5.746,5.546,0.2,5.646,0.0354233085370174
1994,"Q090-pp",0.510204081632653,0.3265,0.183704081632653,0.418352040816326,0.439113626108272
1995,"Q001-avg",4.67,4.67,0,4.67,0
1995,"Q001-pp",0.673469387755102,0.5714,0.102069387755102,0.622434693877551,0.163984091438164
1995,"Q003-avg",4.8,4.8,0,4.8,0
1995,"Q003-pp",0.653061224489796,0.5306,0.122461224489796,0.591830612244898,0.206919381924641
1995,"Q007-avg",4.873,4.873,0,4.873,0
1995,"Q007-pp",0.571428571428571,0.4694,0.102028571428571,0.520414285714285,0.19605259545966
1995,"Q015-avg",4.929,4.929,0,4.929,0
1995,"Q015-pp",0.510204081632653,0.4286,0.081604081632653,0.469402040816326,0.173846882920954
1995,"Q030-avg",5.104,5.104,0,5.104,0
1995,"Q030-pp",0.510204081632653,0.4082,0.102004081632653,0.459202040816326,0.222133336888746
1995,"Q060-avg",5.299,5.299,0,5.299,0
1995,"Q060-pp",0.448979591836735,0.3673,0.0816795918367351,0.408139795918367,0.200126507274169
1995,"Q090-avg",5.424,5.424,0,5.424,0
1995,"Q090-pp",0.346938775510204,0.2653,0.081638775510204,0.306119387755102,0.266689333560002
1996,"Q001-avg",4.63,4.63,0,4.63,0
1996,"Q001-pp",0.612244897959184,0.5102,0.102044897959184,0.561222448979592,0.181826115731331
1996,"Q003-avg",4.65,4.65,0,4.65,0
1996,"Q003-pp",0.591836734693878,0.4694,0.122436734693878,0.530618367346939,0.230743491421254
1996,"Q007-avg",4.72,4.72,0,4.72,0
1996,"Q007-pp",0.510204081632653,0.4082,0.102004081632653,0.459202040816326,0.222133336888746
1996,"Q015-avg",4.867,4.867,0,4.867,0
1996,"Q015-pp",0.469387755102041,0.3878,0.081587755102041,0.428593877551021,0.190361457257001
1996,"Q030-avg",4.886,4.886,0,4.886,0
1996,"Q030-pp",0.36734693877551,0.3265,0.04084693877551,0.346923469387755,0.117740488550965
1996,"Q060-avg",5.001,4.99,0.0110000000000001,4.9955,0.00220198178360527
1996,"Q060-pp",0.26530612244898,0.1837,0.08160612244898,0.22450306122449,0.363496702467583
1996,"Q090-avg",5.089,5.067,0.0220000000000002,5.078,0.00433241433635294
1996,"Q090-pp",0.244897959183673,0.1633,0.081597959183673,0.204098979591836,0.399796017338524
1997,"Q001-avg",4.88,7.45,-2.57,6.165,0.416869424168694
1997,"Q001-pp",0.73469387755102,0.9796,-0.24490612244898,0.85714693877551,0.28572244894072
1997,"Q003-avg",4.91,7.52,-2.61,6.215,0.419951729686243
1997,"Q003-pp",0.714285714285714,0.9796,-0.265314285714286,0.846942857142857,0.313261140910165
1997,"Q007-avg",4.979,7.59,-2.611,6.2845,0.415466624234227
1997,"Q007-pp",0.673469387755102,0.9796,-0.306130612244898,0.826534693877551,0.370378417884356
1997,"Q015-avg",4.966,7.877,-2.911,6.4215,0.453320875184926
1997,"Q015-pp",0.530612244897959,0.9796,-0.448987755102041,0.755106122448979,0.594602191339507
1997,"Q030-avg",4.938,8.387,-3.449,6.6625,0.517673545966229
1997,"Q030-pp",0.408163265306122,0.9592,-0.551036734693878,0.683681632653061,0.805984406156345
1997,"Q060-avg",4.99,11.597,-6.607,8.2935,0.796647977331645
1997,"Q060-pp",0.244897959183673,0.9796,-0.734702040816327,0.612248979591836,1.20000533329778
1997,"Q090-avg",5.067,20.474,-15.407,12.7705,1.20645237069809
1997,"Q090-pp",0.224489795918367,0.9796,-0.755110204081633,0.602044897959183,1.2542423441197
1998,"Q001-avg",3.96,3.96,0,3.96,0
1998,"Q001-pp",0.285714285714286,0.2653,0.0204142857142859,0.275507142857143,0.0740971195976259
1998,"Q003-avg",3.997,3.997,0,3.997,0
1998,"Q003-pp",0.26530612244898,0.2449,0.02040612244898,0.25510306122449,0.0799916800332815
1998,"Q007-avg",4.019,4.019,0,4.019,0
1998,"Q007-pp",0.244897959183673,0.2041,0.040797959183673,0.224498979591837,0.181728929271073
1998,"Q015-avg",4.095,4.095,0,4.095,0
1998,"Q015-pp",0.163265306122449,0.1429,0.020365306122449,0.153082653061224,0.133034708474147
1998,"Q030-avg",4.137,4.137,0,4.137,0
1998,"Q030-pp",0.122448979591837,0.102,0.020448979591837,0.112224489795918,0.182214948172397
1998,"Q060-avg",4.261,4.261,0,4.261,0
1998,"Q060-pp",0.122448979591837,0.102,0.020448979591837,0.112224489795918,0.182214948172397
1998,"Q090-avg",4.419,4.393,0.0259999999999998,4.406,0.00590104403086696
1998,"Q090-pp",0.102040816326531,0.0612,0.040840816326531,0.0816204081632655,0.500375056258442
1999,"Q001-avg",4.37,6.01,-1.64,5.19,0.315992292870906
1999,"Q001-pp",0.489795918367347,0.9388,-0.449004081632653,0.714297959183673,0.628594938372485
1999,"Q003-avg",4.293,6.12,-1.827,5.2065,0.350907519446845
1999,"Q003-pp",0.36734693877551,0.9184,-0.55105306122449,0.642873469387755,0.857171881349045
1999,"Q007-avg",4.274,6.236,-1.962,5.255,0.373358705994291
1999,"Q007-pp",0.306122448979592,0.898,-0.591877551020408,0.602061224489796,0.983085319141723
1999,"Q015-avg",4.195,6.327,-2.132,5.261,0.405246150921878
1999,"Q015-pp",0.204081632653061,0.898,-0.693918367346939,0.551040816326531,1.25928669308544
1999,"Q030-avg",4.158,6.412,-2.254,5.285,0.426490066225165
1999,"Q030-pp",0.142857142857143,0.8571,-0.714242857142857,0.499978571428571,1.4285469377259
1999,"Q060-avg",4.264,7.151,-2.887,5.7075,0.505825667980727
1999,"Q060-pp",0.142857142857143,0.8571,-0.714242857142857,0.499978571428571,1.4285469377259
1999,"Q090-avg",4.393,9.398,-5.005,6.8955,0.725835689942716
1999,"Q090-pp",0.0816326530612245,0.8571,-0.775467346938776,0.469366326530612,1.65215803330152
2000,"Q001-avg",5.23,5.23,0,5.23,0
2000,"Q001-pp",0.836734693877551,0.7347,0.102034693877551,0.785717346938775,0.129861831707149
2000,"Q003-avg",5.3,5.3,0,5.3,0
2000,"Q003-pp",0.836734693877551,0.7347,0.102034693877551,0.785717346938775,0.129861831707149
2000,"Q007-avg",5.391,5.391,0,5.391,0
2000,"Q007-pp",0.836734693877551,0.7347,0.102034693877551,0.785717346938775,0.129861831707149
2000,"Q015-avg",5.448,5.448,0,5.448,0
2000,"Q015-pp",0.795918367346939,0.6735,0.122418367346939,0.734709183673469,0.166621528718152
2000,"Q030-avg",5.525,5.525,0,5.525,0
2000,"Q030-pp",0.775510204081633,0.6531,0.122410204081633,0.714305102040816,0.171369634252785
2000,"Q060-avg",5.816,5.816,0,5.816,0
2000,"Q060-pp",0.693877551020408,0.5918,0.102077551020408,0.642838775510204,0.158791838496973
2000,"Q090-avg",6.887,6.887,0,6.887,0
2000,"Q090-pp",0.795918367346939,0.6735,0.122418367346939,0.734709183673469,0.166621528718152
2001,"Q001-avg",4.21,4.21,0,4.21,0
2001,"Q001-pp",0.448979591836735,0.3878,0.061179591836735,0.418389795918368,0.146226300052193
2001,"Q003-avg",4.227,4.227,0,4.227,0
2001,"Q003-pp",0.346938775510204,0.3061,0.040838775510204,0.326519387755102,0.125073049386073
2001,"Q007-avg",4.264,4.264,0,4.264,0
2001,"Q007-pp",0.285714285714286,0.2653,0.0204142857142859,0.275507142857143,0.0740971195976259
2001,"Q015-avg",4.413,4.413,0,4.413,0
2001,"Q015-pp",0.285714285714286,0.2449,0.040814285714286,0.265307142857143,0.153837869854348
2001,"Q030-avg",4.705,4.705,0,4.705,0
2001,"Q030-pp",0.285714285714286,0.2449,0.040814285714286,0.265307142857143,0.153837869854348
2001,"Q060-avg",5.321,5.321,0,5.321,0
2001,"Q060-pp",0.469387755102041,0.3878,0.081587755102041,0.428593877551021,0.190361457257001
2001,"Q090-avg",6.749,6.595,0.154,6.672,0.0230815347721822
2001,"Q090-pp",0.755102040816326,0.5714,0.183702040816326,0.663251020408163,0.276972119399494
2002,"Q001-avg",5.44,4.98,0.46,5.21,0.0882917466410748
2002,"Q001-pp",0.897959183673469,0.6939,0.204059183673469,0.795929591836735,0.256378435688727
2002,"Q003-avg",5.523,5.107,0.415999999999999,5.315,0.0782690498588898
2002,"Q003-pp",0.897959183673469,0.6939,0.204059183673469,0.795929591836735,0.256378435688727
2002,"Q007-avg",5.559,5.317,0.242,5.438,0.044501655020228
2002,"Q007-pp",0.897959183673469,0.6939,0.204059183673469,0.795929591836735,0.256378435688727
2002,"Q015-avg",5.687,5.591,0.0960000000000001,5.639,0.0170242950877815
2002,"Q015-pp",0.877551020408163,0.7551,0.122451020408163,0.816325510204082,0.150002687503359
2002,"Q030-avg",5.788,5.758,0.0300000000000002,5.773,0.00519660488480863
2002,"Q030-pp",0.897959183673469,0.7551,0.142859183673469,0.826529591836735,0.17284218869406
2002,"Q060-avg",5.853,5.853,0,5.853,0
2002,"Q060-pp",0.73469387755102,0.6327,0.10199387755102,0.68369693877551,0.149179953523983
2002,"Q090-avg",6.265,6.168,0.0969999999999995,6.2165,0.015603635486206
2002,"Q090-pp",0.673469387755102,0.4898,0.183669387755102,0.581634693877551,0.315781348135621
2003,"Q001-avg",2.68,2.68,0,2.68,0
2003,"Q001-pp",0.0408163265306122,0.0408,1.63265306121971e-05,0.0408081632653061,0.000400080016002029
2003,"Q003-avg",2.757,2.75,0.00700000000000012,2.7535,0.00254221899400767
2003,"Q003-pp",0.0612244897959184,0.0408,0.0204244897959184,0.0510122448979592,0.400384061449832
2003,"Q007-avg",2.894,2.77,0.124,2.832,0.0437853107344633
2003,"Q007-pp",0.0612244897959184,0.0408,0.0204244897959184,0.0510122448979592,0.400384061449832
2003,"Q015-avg",3.013,2.897,0.116,2.955,0.0392554991539763
2003,"Q015-pp",0.0612244897959184,0.0408,0.0204244897959184,0.0510122448979592,0.400384061449832
2003,"Q030-avg",3.104,2.975,0.129,3.0395,0.0424411909853594
2003,"Q030-pp",0.0816326530612245,0.0408,0.0408326530612245,0.0612163265306123,0.667022269635951
2003,"Q060-avg",4.063,3.718,0.345,3.8905,0.088677547873024
2003,"Q060-pp",0.0816326530612245,0.0612,0.0204326530612245,0.0714163265306123,0.286106189632508
2003,"Q090-avg",4.79,4.517,0.273,4.6535,0.0586655205759105
2003,"Q090-pp",0.163265306122449,0.0816,0.081665306122449,0.122432653061225,0.667022269635951
2004,"Q001-avg",2.72,2.77,-0.0499999999999998,2.745,0.0182149362477231
2004,"Q001-pp",0.0612244897959184,0.0612,2.44897959183962e-05,0.0612122448979592,0.000400080016003672
2004,"Q003-avg",2.75,2.823,-0.073,2.7865,0.0261977390992284
2004,"Q003-pp",0.0408163265306122,0.0612,-0.0203836734693878,0.0510081632653061,0.399615907817877
2004,"Q007-avg",2.77,2.889,-0.119,2.8295,0.042056900512458
2004,"Q007-pp",0.0408163265306122,0.0612,-0.0203836734693878,0.0510081632653061,0.399615907817877
2004,"Q015-avg",2.897,2.953,-0.056,2.925,0.0191452991452992
2004,"Q015-pp",0.0408163265306122,0.0612,-0.0203836734693878,0.0510081632653061,0.399615907817877
2004,"Q030-avg",2.975,2.989,-0.0139999999999998,2.982,0.0046948356807511
2004,"Q030-pp",0.0408163265306122,0.0612,-0.0203836734693878,0.0510081632653061,0.399615907817877
2004,"Q060-avg",3.064,3.063,0.00099999999999989,3.0635,0.00032642402480819
2004,"Q060-pp",0.0204081632653061,0.0204,8.16326530609854e-06,0.0204040816326531,0.000400080016002029
2004,"Q090-avg",3.345,3.345,0,3.345,0
2004,"Q090-pp",0.0204081632653061,0.0204,8.16326530609854e-06,0.0204040816326531,0.000400080016002029
2005,"Q001-avg",4.96,4.96,0,4.96,0
2005,"Q001-pp",0.755102040816326,0.6531,0.102002040816326,0.704101020408163,0.144868474636205
2005,"Q003-avg",5.02,5.02,0,5.02,0
2005,"Q003-pp",0.775510204081633,0.6531,0.122410204081633,0.714305102040816,0.171369634252785
2005,"Q007-avg",5.131,5.131,0,5.131,0
2005,"Q007-pp",0.775510204081633,0.6327,0.142810204081633,0.704105102040816,0.202825123220531
2005,"Q015-avg",5.235,5.235,0,5.235,0
2005,"Q015-pp",0.73469387755102,0.6122,0.12249387755102,0.67344693877551,0.181890911515232
2005,"Q030-avg",5.27,5.27,0,5.27,0
2005,"Q030-pp",0.591836734693878,0.4898,0.102036734693878,0.540818367346939,0.188670986147223
2005,"Q060-avg",5.404,5.404,0,5.404,0
2005,"Q060-pp",0.530612244897959,0.4286,0.102012244897959,0.479606122448979,0.212700047232635
2005,"Q090-avg",4.681,6.266,-1.585,5.4735,0.289577053073902
2005,"Q090-pp",0.142857142857143,0.551,-0.408142857142857,0.346928571428572,1.17644636606959
2006,"Q001-avg",2.58,2.58,0,2.58,0
2006,"Q001-pp",0.0204081632653061,0.0204,8.16326530609854e-06,0.0204040816326531,0.000400080016002029
2006,"Q003-avg",2.617,2.617,0,2.617,0
2006,"Q003-pp",0.0204081632653061,0.0204,8.16326530609854e-06,0.0204040816326531,0.000400080016002029
2006,"Q007-avg",2.66,2.66,0,2.66,0
2006,"Q007-pp",0.0204081632653061,0.0204,8.16326530609854e-06,0.0204040816326531,0.000400080016002029
2006,"Q015-avg",2.803,2.803,0,2.803,0
2006,"Q015-pp",0.0204081632653061,0.0204,8.16326530609854e-06,0.0204040816326531,0.000400080016002029
2006,"Q030-avg",2.978,2.96,0.0180000000000002,2.969,0.0060626473560122
2006,"Q030-pp",0.0612244897959184,0.0204,0.0408244897959184,0.0408122448979592,1.000300030003
2006,"Q060-avg",3.6,3.157,0.443,3.3785,0.131123279561936
2006,"Q060-pp",0.0612244897959184,0.0408,0.0204244897959184,0.0510122448979592,0.400384061449832
2006,"Q090-avg",3.865,3.658,0.207,3.7615,0.0550312375382162
2006,"Q090-pp",0.0612244897959184,0.0408,0.0204244897959184,0.0510122448979592,0.400384061449832
2007,"Q001-avg",3.05,5.64,-2.59,4.345,0.596087456846951
2007,"Q001-pp",0.0816326530612245,0.8163,-0.734667346938775,0.448966326530612,1.63635289224454
2007,"Q003-avg",3.063,5.68,-2.617,4.3715,0.598650348850509
2007,"Q003-pp",0.0816326530612245,0.8163,-0.734667346938775,0.448966326530612,1.63635289224454
2007,"Q007-avg",3.089,5.81,-2.721,4.4495,0.611529385324194
2007,"Q007-pp",0.0816326530612245,0.8163,-0.734667346938775,0.448966326530612,1.63635289224454
2007,"Q015-avg",3.059,5.84,-2.781,4.4495,0.625014046522081
2007,"Q015-pp",0.0816326530612245,0.7959,-0.714267346938776,0.438766326530612,1.62789918858767
2007,"Q030-avg",2.96,5.953,-2.993,4.4565,0.671603276113542
2007,"Q030-pp",0.0204081632653061,0.7755,-0.755091836734694,0.397954081632653,1.89743458249465
2007,"Q060-avg",3.157,7.105,-3.948,5.131,0.769440654843111
2007,"Q060-pp",0.0408163265306122,0.7959,-0.755083673469388,0.418358163265306,1.80487376552168
2007,"Q090-avg",3.658,7.008,-3.35,5.333,0.628164260266267
2007,"Q090-pp",0.0408163265306122,0.6939,-0.653083673469388,0.367358163265306,1.77778456769377
2008,"Q001-avg",5.3,5.3,0,5.3,0
2008,"Q001-pp",0.857142857142857,0.7551,0.102042857142857,0.806121428571429,0.126584970360722
2008,"Q003-avg",5.33,5.33,0,5.33,0
2008,"Q003-pp",0.857142857142857,0.7551,0.102042857142857,0.806121428571429,0.126584970360722
2008,"Q007-avg",5.449,5.449,0,5.449,0
2008,"Q007-pp",0.877551020408163,0.7755,0.102051020408163,0.826525510204081,0.123469897962333
2008,"Q015-avg",5.57,5.57,0,5.57,0
2008,"Q015-pp",0.836734693877551,0.7347,0.102034693877551,0.785717346938775,0.129861831707149
2008,"Q030-avg",5.669,5.669,0,5.669,0
2008,"Q030-pp",0.857142857142857,0.7347,0.122442857142857,0.795921428571428,0.153837869854347
2008,"Q060-avg",7.133,7.133,0,7.133,0
2008,"Q060-pp",0.959183673469388,0.8163,0.142883673469388,0.887741836734694,0.160951830314706
2008,"Q090-avg",7.933,9.533,-1.6,8.733,0.183213099736631
2008,"Q090-pp",0.897959183673469,0.8776,0.020359183673469,0.887779591836735,0.0229327007071065
2009,"Q001-avg",5.48,5.48,0,5.48,0
2009,"Q001-pp",0.918367346938776,0.7959,0.122467346938776,0.857133673469388,0.142880102286811
2009,"Q003-avg",5.533,5.533,0,5.533,0
2009,"Q003-pp",0.918367346938776,0.7959,0.122467346938776,0.857133673469388,0.142880102286811
2009,"Q007-avg",5.579,5.579,0,5.579,0
2009,"Q007-pp",0.918367346938776,0.7959,0.122467346938776,0.857133673469388,0.142880102286811
2009,"Q015-avg",5.611,5.593,0.0179999999999998,5.602,0.00321313816494106
2009,"Q015-pp",0.857142857142857,0.7755,0.081642857142857,0.816321428571428,0.100013125082032
2009,"Q030-avg",5.625,5.625,0,5.625,0
